match_id,season,start_date,venue,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed
1387193,2023/24,2023-11-03,"Western Australia Cricket Association Ground, Perth",1,0.1,Melbourne Renegades,Perth Scorchers,TT Beaumont,HK Matthews,A King,0,0,,,,,,,,,
1387193,2023/24,2023-11-03,"Western Australia Cricket Association Ground, Perth",1,0.2,Melbourne Renegades,Perth Scorchers,TT Beaumont,HK Matthews,A King,0,0,,,,,,caught,TT Beaumont,,
1387193,2023/24,2023-11-03,"Western Australia Cricket Association Ground, Perth",1,0.3,Melbourne Renegades,Perth Scorchers,C Webb,HK Matthews,A King,0,0,,,,,,,,,
1387193,2023/24,2023-11-03,"Western Australia Cricket Association Ground, Perth",1,0.4,Melbourne Renegades,Perth Scorchers,C Webb,HK Matthews,A King,2,0,,,,,,,,,
1387193,2023/24,2023-11-03,"Western Australia Cricket Association Ground, Perth",1,0.5,Melbourne Renegades,Perth Scorchers,C Webb,HK Matthews,A King,1,0,,,,,,,,,
1387193,2023/24,2023-11-03,"Western Australia Cricket Association Ground, Perth",1,0.6,Melbourne Renegades,Perth Scorchers,HK Matthews,C Webb,A King,2,0,,,,,,,,,
1387193,2023/24,2023-11-03,"Western Australia Cricket Association Ground, Perth",1,1.1,Melbourne Renegades,Perth Scorchers,C Webb,HK Matthews,CC Ainsworth,0,0,,,,,,,,,
1387193,2023/24,2023-11-03,"Western Australia Cricket Association Ground, Perth",1,1.2,Melbourne Renegades,Perth Scorchers,C Webb,HK Matthews,CC Ainsworth,2,0,,,,,,,,,
1387193,2023/24,2023-11-03,"Western Australia Cricket Association Ground, Perth",1,1.3,Melbourne Renegades,Perth Scorchers,C Webb,HK Matthews,CC Ainsworth,1,0,,,,,,,,,
1387193,2023/24,2023-11-03,"Western Australia Cricket Association Ground, Perth",1,1.4,Melbourne Renegades,Perth Scorchers,HK Matthews,C Webb,CC Ainsworth,1,0,,,,,,,,,
1387193,2023/24,2023-11-03,"Western Australia Cricket Association Ground, Perth",1,1.5,Melbourne Renegades,Perth Scorchers,C Webb,HK Matthews,CC Ainsworth,4,0,,,,,,,,,
1387193,2023/24,2023-11-03,"Western Australia Cricket Association Ground, Perth",1,1.6,Melbourne Renegades,Perth Scorchers,C Webb,HK Matthews,CC Ainsworth,4,0,,,,,,,,,
1387193,2023/24,2023-11-03,"Western Australia Cricket Association Ground, Perth",1,2.1,Melbourne Renegades,Perth Scorchers,HK Matthews,C Webb,AL Edgar,0,0,,,,,,,,,
1387193,2023/24,2023-11-03,"Western Australia Cricket Association Ground, Perth",1,2.2,Melbourne Renegades,Perth Scorchers,HK Matthews,C Webb,AL Edgar,1,0,,,,,,,,,
1387193,2023/24,2023-11-03,"Western Australia Cricket Association Ground, Perth",1,2.3,Melbourne Renegades,Perth Scorchers,C Webb,HK Matthews,AL Edgar,1,0,,,,,,,,,
1387193,2023/24,2023-11-03,"Western Australia Cricket Association Ground, Perth",1,2.4,Melbourne Renegades,Perth Scorchers,HK Matthews,C Webb,AL Edgar,1,0,,,,,,,,,
1387193,2023/24,2023-11-03,"Western Australia Cricket Association Ground, Perth",1,2.5,Melbourne Renegades,Perth Scorchers,C Webb,HK Matthews,AL Edgar,0,0,,,,,,caught,C Webb,,
1387193,2023/24,2023-11-03,"Western Australia Cricket Association Ground, Perth",1,2.6,Melbourne Renegades,Perth Scorchers,H Kaur,HK Matthews,AL Edgar,0,0,,,,,,,,,
1387193,2023/24,2023-11-03,"Western Australia Cricket Association Ground, Perth",1,3.1,Melbourne Renegades,Perth Scorchers,HK Matthews,H Kaur,T Peschel,1,0,,,,,,,,,
1387193,2023/24,2023-11-03,"Western Australia Cricket Association Ground, Perth",1,3.2,Melbourne Renegades,Perth Scorchers,H Kaur,HK Matthews,T Peschel,0,0,,,,,,,,,
1387193,2023/24,2023-11-03,"Western Australia Cricket Association Ground, Perth",1,3.3,Melbourne Renegades,Perth Scorchers,H Kaur,HK Matthews,T Peschel,0,0,,,,,,,,,
1387193,2023/24,2023-11-03,"Western Australia Cricket Association Ground, Perth",1,3.4,Melbourne Renegades,Perth Scorchers,H Kaur,HK Matthews,T Peschel,0,0,,,,,,,,,
1387193,2023/24,2023-11-03,"Western Australia Cricket Association Ground, Perth",1,3.5,Melbourne Renegades,Perth Scorchers,H Kaur,HK Matthews,T Peschel,0,0,,,,,,,,,
1387193,2023/24,2023-11-03,"Western Australia Cricket Association Ground, Perth",1,3.6,Melbourne Renegades,Perth Scorchers,H Kaur,HK Matthews,T Peschel,0,0,,,,,,,,,
1387193,2023/24,2023-11-03,"Western Australia Cricket Association Ground, Perth",1,4.1,Melbourne Renegades,Perth Scorchers,HK Matthews,H Kaur,A King,1,0,,,,,,,,,
1387193,2023/24,2023-11-03,"Western Australia Cricket Association Ground, Perth",1,4.2,Melbourne Renegades,Perth Scorchers,H Kaur,HK Matthews,A King,0,0,,,,,,,,,
1387193,2023/24,2023-11-03,"Western Australia Cricket Association Ground, Perth",1,4.3,Melbourne Renegades,Perth Scorchers,H Kaur,HK Matthews,A King,1,0,,,,,,,,,
1387193,2023/24,2023-11-03,"Western Australia Cricket Association Ground, Perth",1,4.4,Melbourne Renegades,Perth Scorchers,HK Matthews,H Kaur,A King,2,0,,,,,,,,,
1387193,2023/24,2023-11-03,"Western Australia Cricket Association Ground, Perth",1,4.5,Melbourne Renegades,Perth Scorchers,HK Matthews,H Kaur,A King,1,0,,,,,,,,,
1387193,2023/24,2023-11-03,"Western Australia Cricket Association Ground, Perth",1,4.6,Melbourne Renegades,Perth Scorchers,H Kaur,HK Matthews,A King,0,0,,,,,,,,,
1387193,2023/24,2023-11-03,"Western Australia Cricket Association Ground, Perth",1,5.1,Melbourne Renegades,Perth Scorchers,HK Matthews,H Kaur,L Mills,0,0,,,,,,,,,
1387193,2023/24,2023-11-03,"Western Australia Cricket Association Ground, Perth",1,5.2,Melbourne Renegades,Perth Scorchers,HK Matthews,H Kaur,L Mills,2,0,,,,,,,,,
1387193,2023/24,2023-11-03,"Western Australia Cricket Association Ground, Perth",1,5.3,Melbourne Renegades,Perth Scorchers,HK Matthews,H Kaur,L Mills,0,0,,,,,,,,,
1387193,2023/24,2023-11-03,"Western Australia Cricket Association Ground, Perth",1,5.4,Melbourne Renegades,Perth Scorchers,HK Matthews,H Kaur,L Mills,1,0,,,,,,,,,
1387193,2023/24,2023-11-03,"Western Australia Cricket Association Ground, Perth",1,5.5,Melbourne Renegades,Perth Scorchers,H Kaur,HK Matthews,L Mills,6,0,,,,,,,,,
1387193,2023/24,2023-11-03,"Western Australia Cricket Association Ground, Perth",1,5.6,Melbourne Renegades,Perth Scorchers,H Kaur,HK Matthews,L Mills,2,0,,,,,,,,,
1387193,2023/24,2023-11-03,"Western Australia Cricket Association Ground, Perth",1,6.1,Melbourne Renegades,Perth Scorchers,HK Matthews,H Kaur,SFM Devine,0,0,,,,,,,,,
1387193,2023/24,2023-11-03,"Western Australia Cricket Association Ground, Perth",1,6.2,Melbourne Renegades,Perth Scorchers,HK Matthews,H Kaur,SFM Devine,1,0,,,,,,,,,
1387193,2023/24,2023-11-03,"Western Australia Cricket Association Ground, Perth",1,6.3,Melbourne Renegades,Perth Scorchers,H Kaur,HK Matthews,SFM Devine,1,0,,,,,,,,,
1387193,2023/24,2023-11-03,"Western Australia Cricket Association Ground, Perth",1,6.4,Melbourne Renegades,Perth Scorchers,HK Matthews,H Kaur,SFM Devine,1,0,,,,,,,,,
1387193,2023/24,2023-11-03,"Western Australia Cricket Association Ground, Perth",1,6.5,Melbourne Renegades,Perth Scorchers,H Kaur,HK Matthews,SFM Devine,0,0,,,,,,,,,
1387193,2023/24,2023-11-03,"Western Australia Cricket Association Ground, Perth",1,6.6,Melbourne Renegades,Perth Scorchers,H Kaur,HK Matthews,SFM Devine,0,0,,,,,,,,,
1387193,2023/24,2023-11-03,"Western Australia Cricket Association Ground, Perth",1,7.1,Melbourne Renegades,Perth Scorchers,HK Matthews,H Kaur,L Mills,1,0,,,,,,,,,
1387193,2023/24,2023-11-03,"Western Australia Cricket Association Ground, Perth",1,7.2,Melbourne Renegades,Perth Scorchers,H Kaur,HK Matthews,L Mills,1,0,,,,,,,,,
1387193,2023/24,2023-11-03,"Western Australia Cricket Association Ground, Perth",1,7.3,Melbourne Renegades,Perth Scorchers,HK Matthews,H Kaur,L Mills,0,0,,,,,,,,,
1387193,2023/24,2023-11-03,"Western Australia Cricket Association Ground, Perth",1,7.4,Melbourne Renegades,Perth Scorchers,HK Matthews,H Kaur,L Mills,2,0,,,,,,,,,
1387193,2023/24,2023-11-03,"Western Australia Cricket Association Ground, Perth",1,7.5,Melbourne Renegades,Perth Scorchers,HK Matthews,H Kaur,L Mills,4,0,,,,,,,,,
1387193,2023/24,2023-11-03,"Western Australia Cricket Association Ground, Perth",1,7.6,Melbourne Renegades,Perth Scorchers,HK Matthews,H Kaur,L Mills,4,0,,,,,,,,,
1387193,2023/24,2023-11-03,"Western Australia Cricket Association Ground, Perth",1,8.1,Melbourne Renegades,Perth Scorchers,H Kaur,HK Matthews,CC Ainsworth,4,0,,,,,,,,,
1387193,2023/24,2023-11-03,"Western Australia Cricket Association Ground, Perth",1,8.2,Melbourne Renegades,Perth Scorchers,H Kaur,HK Matthews,CC Ainsworth,1,0,,,,,,,,,
1387193,2023/24,2023-11-03,"Western Australia Cricket Association Ground, Perth",1,8.3,Melbourne Renegades,Perth Scorchers,HK Matthews,H Kaur,CC Ainsworth,1,0,,,,,,,,,
1387193,2023/24,2023-11-03,"Western Australia Cricket Association Ground, Perth",1,8.4,Melbourne Renegades,Perth Scorchers,H Kaur,HK Matthews,CC Ainsworth,0,1,1,,,,,,,,
1387193,2023/24,2023-11-03,"Western Australia Cricket Association Ground, Perth",1,8.5,Melbourne Renegades,Perth Scorchers,H Kaur,HK Matthews,CC Ainsworth,1,0,,,,,,,,,
1387193,2023/24,2023-11-03,"Western Australia Cricket Association Ground, Perth",1,8.6,Melbourne Renegades,Perth Scorchers,HK Matthews,H Kaur,CC Ainsworth,4,0,,,,,,,,,
