match_id,season,start_date,venue,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed
1513685,2025/26,2026-01-11,"Dr DY Patil Sports Academy, Navi Mumbai",1,0.1,Gujarat Giants,Delhi Capitals,BL Mooney,SFM Devine,M Kapp,4,0,,,,,,,,,
1513685,2025/26,2026-01-11,"Dr DY Patil Sports Academy, Navi Mumbai",1,0.2,Gujarat Giants,Delhi Capitals,BL Mooney,SFM Devine,M Kapp,0,0,,,,,,,,,
1513685,2025/26,2026-01-11,"Dr DY Patil Sports Academy, Navi Mumbai",1,0.3,Gujarat Giants,Delhi Capitals,BL Mooney,SFM Devine,M Kapp,0,0,,,,,,,,,
1513685,2025/26,2026-01-11,"Dr DY Patil Sports Academy, Navi Mumbai",1,0.4,Gujarat Giants,Delhi Capitals,BL Mooney,SFM Devine,M Kapp,1,0,,,,,,,,,
1513685,2025/26,2026-01-11,"Dr DY Patil Sports Academy, Navi Mumbai",1,0.5,Gujarat Giants,Delhi Capitals,SFM Devine,BL Mooney,M Kapp,0,0,,,,,,,,,
1513685,2025/26,2026-01-11,"Dr DY Patil Sports Academy, Navi Mumbai",1,0.6,Gujarat Giants,Delhi Capitals,SFM Devine,BL Mooney,M Kapp,1,0,,,,,,,,,
1513685,2025/26,2026-01-11,"Dr DY Patil Sports Academy, Navi Mumbai",1,1.1,Gujarat Giants,Delhi Capitals,SFM Devine,BL Mooney,CA Henry,4,0,,,,,,,,,
1513685,2025/26,2026-01-11,"Dr DY Patil Sports Academy, Navi Mumbai",1,1.2,Gujarat Giants,Delhi Capitals,SFM Devine,BL Mooney,CA Henry,0,0,,,,,,,,,
1513685,2025/26,2026-01-11,"Dr DY Patil Sports Academy, Navi Mumbai",1,1.3,Gujarat Giants,Delhi Capitals,SFM Devine,BL Mooney,CA Henry,0,1,1,,,,,,,,
1513685,2025/26,2026-01-11,"Dr DY Patil Sports Academy, Navi Mumbai",1,1.4,Gujarat Giants,Delhi Capitals,SFM Devine,BL Mooney,CA Henry,2,0,,,,,,,,,
1513685,2025/26,2026-01-11,"Dr DY Patil Sports Academy, Navi Mumbai",1,1.5,Gujarat Giants,Delhi Capitals,SFM Devine,BL Mooney,CA Henry,0,0,,,,,,,,,
1513685,2025/26,2026-01-11,"Dr DY Patil Sports Academy, Navi Mumbai",1,1.6,Gujarat Giants,Delhi Capitals,SFM Devine,BL Mooney,CA Henry,2,0,,,,,,,,,
1513685,2025/26,2026-01-11,"Dr DY Patil Sports Academy, Navi Mumbai",1,1.7,Gujarat Giants,Delhi Capitals,SFM Devine,BL Mooney,CA Henry,4,0,,,,,,,,,
1513685,2025/26,2026-01-11,"Dr DY Patil Sports Academy, Navi Mumbai",1,2.1,Gujarat Giants,Delhi Capitals,BL Mooney,SFM Devine,M Kapp,1,0,,,,,,,,,
1513685,2025/26,2026-01-11,"Dr DY Patil Sports Academy, Navi Mumbai",1,2.2,Gujarat Giants,Delhi Capitals,SFM Devine,BL Mooney,M Kapp,0,0,,,,,,,,,
1513685,2025/26,2026-01-11,"Dr DY Patil Sports Academy, Navi Mumbai",1,2.3,Gujarat Giants,Delhi Capitals,SFM Devine,BL Mooney,M Kapp,1,1,,1,,,,,,,
1513685,2025/26,2026-01-11,"Dr DY Patil Sports Academy, Navi Mumbai",1,2.4,Gujarat Giants,Delhi Capitals,BL Mooney,SFM Devine,M Kapp,4,0,,,,,,,,,
1513685,2025/26,2026-01-11,"Dr DY Patil Sports Academy, Navi Mumbai",1,2.5,Gujarat Giants,Delhi Capitals,BL Mooney,SFM Devine,M Kapp,1,0,,,,,,,,,
1513685,2025/26,2026-01-11,"Dr DY Patil Sports Academy, Navi Mumbai",1,2.6,Gujarat Giants,Delhi Capitals,SFM Devine,BL Mooney,M Kapp,1,0,,,,,,,,,
1513685,2025/26,2026-01-11,"Dr DY Patil Sports Academy, Navi Mumbai",1,2.7,Gujarat Giants,Delhi Capitals,BL Mooney,SFM Devine,M Kapp,0,0,,,,,,,,,
1513685,2025/26,2026-01-11,"Dr DY Patil Sports Academy, Navi Mumbai",1,3.1,Gujarat Giants,Delhi Capitals,SFM Devine,BL Mooney,NSS Sharma,4,0,,,,,,,,,
1513685,2025/26,2026-01-11,"Dr DY Patil Sports Academy, Navi Mumbai",1,3.2,Gujarat Giants,Delhi Capitals,SFM Devine,BL Mooney,NSS Sharma,4,0,,,,,,,,,
1513685,2025/26,2026-01-11,"Dr DY Patil Sports Academy, Navi Mumbai",1,3.3,Gujarat Giants,Delhi Capitals,SFM Devine,BL Mooney,NSS Sharma,0,0,,,,,,,,,
1513685,2025/26,2026-01-11,"Dr DY Patil Sports Academy, Navi Mumbai",1,3.4,Gujarat Giants,Delhi Capitals,SFM Devine,BL Mooney,NSS Sharma,0,0,,,,,,,,,
1513685,2025/26,2026-01-11,"Dr DY Patil Sports Academy, Navi Mumbai",1,3.5,Gujarat Giants,Delhi Capitals,SFM Devine,BL Mooney,NSS Sharma,6,0,,,,,,,,,
1513685,2025/26,2026-01-11,"Dr DY Patil Sports Academy, Navi Mumbai",1,3.6,Gujarat Giants,Delhi Capitals,SFM Devine,BL Mooney,NSS Sharma,2,0,,,,,,,,,
1513685,2025/26,2026-01-11,"Dr DY Patil Sports Academy, Navi Mumbai",1,4.1,Gujarat Giants,Delhi Capitals,BL Mooney,SFM Devine,M Kapp,1,0,,,,,,,,,
1513685,2025/26,2026-01-11,"Dr DY Patil Sports Academy, Navi Mumbai",1,4.2,Gujarat Giants,Delhi Capitals,SFM Devine,BL Mooney,M Kapp,0,0,,,,,,,,,
1513685,2025/26,2026-01-11,"Dr DY Patil Sports Academy, Navi Mumbai",1,4.3,Gujarat Giants,Delhi Capitals,SFM Devine,BL Mooney,M Kapp,1,0,,,,,,,,,
