match_id,season,start_date,venue,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed
1494268,2025/26,2026-01-07,"Kingsmead, Durban",1,0.1,Pretoria Capitals,Durban's Super Giants,C Esterhuizen,SD Hope,KT Maphaka,1,0,,,,,,,,,
1494268,2025/26,2026-01-07,"Kingsmead, Durban",1,0.2,Pretoria Capitals,Durban's Super Giants,SD Hope,C Esterhuizen,KT Maphaka,4,0,,,,,,,,,
1494268,2025/26,2026-01-07,"Kingsmead, Durban",1,0.3,Pretoria Capitals,Durban's Super Giants,SD Hope,C Esterhuizen,KT Maphaka,0,0,,,,,,,,,
1494268,2025/26,2026-01-07,"Kingsmead, Durban",1,0.4,Pretoria Capitals,Durban's Super Giants,SD Hope,C Esterhuizen,KT Maphaka,0,0,,,,,,,,,
1494268,2025/26,2026-01-07,"Kingsmead, Durban",1,0.5,Pretoria Capitals,Durban's Super Giants,SD Hope,C Esterhuizen,KT Maphaka,0,1,1,,,,,,,,
1494268,2025/26,2026-01-07,"Kingsmead, Durban",1,0.6,Pretoria Capitals,Durban's Super Giants,SD Hope,C Esterhuizen,KT Maphaka,0,0,,,,,,,,,
1494268,2025/26,2026-01-07,"Kingsmead, Durban",1,0.7,Pretoria Capitals,Durban's Super Giants,SD Hope,C Esterhuizen,KT Maphaka,6,0,,,,,,,,,
1494268,2025/26,2026-01-07,"Kingsmead, Durban",1,1.1,Pretoria Capitals,Durban's Super Giants,C Esterhuizen,SD Hope,AK Markram,1,0,,,,,,,,,
1494268,2025/26,2026-01-07,"Kingsmead, Durban",1,1.2,Pretoria Capitals,Durban's Super Giants,SD Hope,C Esterhuizen,AK Markram,6,0,,,,,,,,,
1494268,2025/26,2026-01-07,"Kingsmead, Durban",1,1.3,Pretoria Capitals,Durban's Super Giants,SD Hope,C Esterhuizen,AK Markram,4,0,,,,,,,,,
1494268,2025/26,2026-01-07,"Kingsmead, Durban",1,1.4,Pretoria Capitals,Durban's Super Giants,SD Hope,C Esterhuizen,AK Markram,1,0,,,,,,,,,
1494268,2025/26,2026-01-07,"Kingsmead, Durban",1,1.5,Pretoria Capitals,Durban's Super Giants,C Esterhuizen,SD Hope,AK Markram,1,0,,,,,,,,,
1494268,2025/26,2026-01-07,"Kingsmead, Durban",1,1.6,Pretoria Capitals,Durban's Super Giants,SD Hope,C Esterhuizen,AK Markram,0,0,,,,,,,,,
1494268,2025/26,2026-01-07,"Kingsmead, Durban",1,2.1,Pretoria Capitals,Durban's Super Giants,C Esterhuizen,SD Hope,D Wiese,0,0,,,,,,,,,
1494268,2025/26,2026-01-07,"Kingsmead, Durban",1,2.2,Pretoria Capitals,Durban's Super Giants,C Esterhuizen,SD Hope,D Wiese,0,0,,,,,,,,,
1494268,2025/26,2026-01-07,"Kingsmead, Durban",1,2.3,Pretoria Capitals,Durban's Super Giants,C Esterhuizen,SD Hope,D Wiese,1,0,,,,,,,,,
1494268,2025/26,2026-01-07,"Kingsmead, Durban",1,2.4,Pretoria Capitals,Durban's Super Giants,SD Hope,C Esterhuizen,D Wiese,0,0,,,,,,,,,
1494268,2025/26,2026-01-07,"Kingsmead, Durban",1,2.5,Pretoria Capitals,Durban's Super Giants,SD Hope,C Esterhuizen,D Wiese,1,0,,,,,,,,,
1494268,2025/26,2026-01-07,"Kingsmead, Durban",1,2.6,Pretoria Capitals,Durban's Super Giants,C Esterhuizen,SD Hope,D Wiese,0,0,,,,,,,,,
1494268,2025/26,2026-01-07,"Kingsmead, Durban",1,3.1,Pretoria Capitals,Durban's Super Giants,SD Hope,C Esterhuizen,SP Narine,1,0,,,,,,,,,
1494268,2025/26,2026-01-07,"Kingsmead, Durban",1,3.2,Pretoria Capitals,Durban's Super Giants,C Esterhuizen,SD Hope,SP Narine,0,0,,,,,,,,,
1494268,2025/26,2026-01-07,"Kingsmead, Durban",1,3.3,Pretoria Capitals,Durban's Super Giants,C Esterhuizen,SD Hope,SP Narine,4,0,,,,,,,,,
1494268,2025/26,2026-01-07,"Kingsmead, Durban",1,3.4,Pretoria Capitals,Durban's Super Giants,C Esterhuizen,SD Hope,SP Narine,1,0,,,,,,,,,
1494268,2025/26,2026-01-07,"Kingsmead, Durban",1,3.5,Pretoria Capitals,Durban's Super Giants,SD Hope,C Esterhuizen,SP Narine,0,0,,,,,,,,,
1494268,2025/26,2026-01-07,"Kingsmead, Durban",1,3.6,Pretoria Capitals,Durban's Super Giants,SD Hope,C Esterhuizen,SP Narine,1,0,,,,,,,,,
1494268,2025/26,2026-01-07,"Kingsmead, Durban",1,4.1,Pretoria Capitals,Durban's Super Giants,SD Hope,C Esterhuizen,KT Maphaka,0,0,,,,,,,,,
1494268,2025/26,2026-01-07,"Kingsmead, Durban",1,4.2,Pretoria Capitals,Durban's Super Giants,SD Hope,C Esterhuizen,KT Maphaka,0,0,,,,,,,,,
1494268,2025/26,2026-01-07,"Kingsmead, Durban",1,4.3,Pretoria Capitals,Durban's Super Giants,SD Hope,C Esterhuizen,KT Maphaka,0,4,,,,4,,,,,
1494268,2025/26,2026-01-07,"Kingsmead, Durban",1,4.4,Pretoria Capitals,Durban's Super Giants,SD Hope,C Esterhuizen,KT Maphaka,0,0,,,,,,,,,
1494268,2025/26,2026-01-07,"Kingsmead, Durban",1,4.5,Pretoria Capitals,Durban's Super Giants,SD Hope,C Esterhuizen,KT Maphaka,4,0,,,,,,,,,
1494268,2025/26,2026-01-07,"Kingsmead, Durban",1,4.6,Pretoria Capitals,Durban's Super Giants,SD Hope,C Esterhuizen,KT Maphaka,6,0,,,,,,,,,
1494268,2025/26,2026-01-07,"Kingsmead, Durban",1,5.1,Pretoria Capitals,Durban's Super Giants,C Esterhuizen,SD Hope,G Coetzee,4,0,,,,,,,,,
1494268,2025/26,2026-01-07,"Kingsmead, Durban",1,5.2,Pretoria Capitals,Durban's Super Giants,C Esterhuizen,SD Hope,G Coetzee,1,0,,,,,,,,,
1494268,2025/26,2026-01-07,"Kingsmead, Durban",1,5.3,Pretoria Capitals,Durban's Super Giants,SD Hope,C Esterhuizen,G Coetzee,0,0,,,,,,,,,
1494268,2025/26,2026-01-07,"Kingsmead, Durban",1,5.4,Pretoria Capitals,Durban's Super Giants,SD Hope,C Esterhuizen,G Coetzee,1,0,,,,,,,,,
1494268,2025/26,2026-01-07,"Kingsmead, Durban",1,5.5,Pretoria Capitals,Durban's Super Giants,C Esterhuizen,SD Hope,G Coetzee,0,0,,,,,,,,,
1494268,2025/26,2026-01-07,"Kingsmead, Durban",1,5.6,Pretoria Capitals,Durban's Super Giants,C Esterhuizen,SD Hope,G Coetzee,4,0,,,,,,,,,
1494268,2025/26,2026-01-07,"Kingsmead, Durban",1,6.1,Pretoria Capitals,Durban's Super Giants,SD Hope,C Esterhuizen,Noor Ahmad,0,0,,,,,,,,,
