match_id,season,start_date,venue,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed
1386103,2023/24,2023-12-21,"Docklands Stadium, Melbourne",1,0.1,Melbourne Renegades,Brisbane Heat,Q de Kock,JM Clarke,MG Neser,0,0,,,,,,,,,
1386103,2023/24,2023-12-21,"Docklands Stadium, Melbourne",1,0.2,Melbourne Renegades,Brisbane Heat,Q de Kock,JM Clarke,MG Neser,0,0,,,,,,,,,
1386103,2023/24,2023-12-21,"Docklands Stadium, Melbourne",1,0.3,Melbourne Renegades,Brisbane Heat,Q de Kock,JM Clarke,MG Neser,0,1,,,,1,,,,,
1386103,2023/24,2023-12-21,"Docklands Stadium, Melbourne",1,0.4,Melbourne Renegades,Brisbane Heat,JM Clarke,Q de Kock,MG Neser,0,0,,,,,,,,,
1386103,2023/24,2023-12-21,"Docklands Stadium, Melbourne",1,0.5,Melbourne Renegades,Brisbane Heat,JM Clarke,Q de Kock,MG Neser,0,0,,,,,,,,,
1386103,2023/24,2023-12-21,"Docklands Stadium, Melbourne",1,0.6,Melbourne Renegades,Brisbane Heat,JM Clarke,Q de Kock,MG Neser,0,0,,,,,,,,,
1386103,2023/24,2023-12-21,"Docklands Stadium, Melbourne",1,1.1,Melbourne Renegades,Brisbane Heat,Q de Kock,JM Clarke,SH Johnson,0,0,,,,,,,,,
1386103,2023/24,2023-12-21,"Docklands Stadium, Melbourne",1,1.2,Melbourne Renegades,Brisbane Heat,Q de Kock,JM Clarke,SH Johnson,0,0,,,,,,,,,
1386103,2023/24,2023-12-21,"Docklands Stadium, Melbourne",1,1.3,Melbourne Renegades,Brisbane Heat,Q de Kock,JM Clarke,SH Johnson,0,0,,,,,,,,,
1386103,2023/24,2023-12-21,"Docklands Stadium, Melbourne",1,1.4,Melbourne Renegades,Brisbane Heat,Q de Kock,JM Clarke,SH Johnson,0,0,,,,,,caught,Q de Kock,,
1386103,2023/24,2023-12-21,"Docklands Stadium, Melbourne",1,1.5,Melbourne Renegades,Brisbane Heat,J Fraser-McGurk,JM Clarke,SH Johnson,0,1,1,,,,,,,,
1386103,2023/24,2023-12-21,"Docklands Stadium, Melbourne",1,1.6,Melbourne Renegades,Brisbane Heat,J Fraser-McGurk,JM Clarke,SH Johnson,6,0,,,,,,,,,
1386103,2023/24,2023-12-21,"Docklands Stadium, Melbourne",1,1.7,Melbourne Renegades,Brisbane Heat,J Fraser-McGurk,JM Clarke,SH Johnson,4,0,,,,,,,,,
1386103,2023/24,2023-12-21,"Docklands Stadium, Melbourne",1,2.1,Melbourne Renegades,Brisbane Heat,JM Clarke,J Fraser-McGurk,MG Neser,1,0,,,,,,,,,
1386103,2023/24,2023-12-21,"Docklands Stadium, Melbourne",1,2.2,Melbourne Renegades,Brisbane Heat,J Fraser-McGurk,JM Clarke,MG Neser,6,0,,,,,,,,,
1386103,2023/24,2023-12-21,"Docklands Stadium, Melbourne",1,2.3,Melbourne Renegades,Brisbane Heat,J Fraser-McGurk,JM Clarke,MG Neser,0,1,1,,,,,,,,
1386103,2023/24,2023-12-21,"Docklands Stadium, Melbourne",1,2.4,Melbourne Renegades,Brisbane Heat,J Fraser-McGurk,JM Clarke,MG Neser,0,1,1,,,,,,,,
1386103,2023/24,2023-12-21,"Docklands Stadium, Melbourne",1,2.5,Melbourne Renegades,Brisbane Heat,J Fraser-McGurk,JM Clarke,MG Neser,0,0,,,,,,,,,
1386103,2023/24,2023-12-21,"Docklands Stadium, Melbourne",1,2.6,Melbourne Renegades,Brisbane Heat,J Fraser-McGurk,JM Clarke,MG Neser,0,0,,,,,,,,,
1386103,2023/24,2023-12-21,"Docklands Stadium, Melbourne",1,2.7,Melbourne Renegades,Brisbane Heat,J Fraser-McGurk,JM Clarke,MG Neser,6,0,,,,,,,,,
