match_id,season,start_date,venue,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed
1023649,2016/17,2017-01-28,Western Australia Cricket Association Ground,1,0.1,Sydney Sixers,Perth Scorchers,DP Hughes,MJ Lumb,MG Johnson,0,0,,,,,,,,,
1023649,2016/17,2017-01-28,Western Australia Cricket Association Ground,1,0.2,Sydney Sixers,Perth Scorchers,DP Hughes,MJ Lumb,MG Johnson,0,0,,,,,,,,,
1023649,2016/17,2017-01-28,Western Australia Cricket Association Ground,1,0.3,Sydney Sixers,Perth Scorchers,DP Hughes,MJ Lumb,MG Johnson,0,0,,,,,,,,,
1023649,2016/17,2017-01-28,Western Australia Cricket Association Ground,1,0.4,Sydney Sixers,Perth Scorchers,DP Hughes,MJ Lumb,MG Johnson,0,0,,,,,,,,,
1023649,2016/17,2017-01-28,Western Australia Cricket Association Ground,1,0.5,Sydney Sixers,Perth Scorchers,DP Hughes,MJ Lumb,MG Johnson,1,0,,,,,,,,,
1023649,2016/17,2017-01-28,Western Australia Cricket Association Ground,1,0.6,Sydney Sixers,Perth Scorchers,MJ Lumb,DP Hughes,MG Johnson,0,0,,,,,,,,,
1023649,2016/17,2017-01-28,Western Australia Cricket Association Ground,1,1.1,Sydney Sixers,Perth Scorchers,DP Hughes,MJ Lumb,AJ Turner,0,0,,,,,,,,,
1023649,2016/17,2017-01-28,Western Australia Cricket Association Ground,1,1.2,Sydney Sixers,Perth Scorchers,DP Hughes,MJ Lumb,AJ Turner,0,0,,,,,,,,,
1023649,2016/17,2017-01-28,Western Australia Cricket Association Ground,1,1.3,Sydney Sixers,Perth Scorchers,DP Hughes,MJ Lumb,AJ Turner,6,0,,,,,,,,,
1023649,2016/17,2017-01-28,Western Australia Cricket Association Ground,1,1.4,Sydney Sixers,Perth Scorchers,DP Hughes,MJ Lumb,AJ Turner,1,0,,,,,,,,,
1023649,2016/17,2017-01-28,Western Australia Cricket Association Ground,1,1.5,Sydney Sixers,Perth Scorchers,MJ Lumb,DP Hughes,AJ Turner,1,0,,,,,,,,,
1023649,2016/17,2017-01-28,Western Australia Cricket Association Ground,1,1.6,Sydney Sixers,Perth Scorchers,DP Hughes,MJ Lumb,AJ Turner,0,0,,,,,,caught,DP Hughes,,
1023649,2016/17,2017-01-28,Western Australia Cricket Association Ground,1,2.1,Sydney Sixers,Perth Scorchers,MJ Lumb,NJ Maddinson,MG Johnson,4,0,,,,,,,,,
1023649,2016/17,2017-01-28,Western Australia Cricket Association Ground,1,2.2,Sydney Sixers,Perth Scorchers,MJ Lumb,NJ Maddinson,MG Johnson,0,1,,,,1,,,,,
1023649,2016/17,2017-01-28,Western Australia Cricket Association Ground,1,2.3,Sydney Sixers,Perth Scorchers,NJ Maddinson,MJ Lumb,MG Johnson,0,0,,,,,,,,,
1023649,2016/17,2017-01-28,Western Australia Cricket Association Ground,1,2.4,Sydney Sixers,Perth Scorchers,NJ Maddinson,MJ Lumb,MG Johnson,1,0,,,,,,run out,NJ Maddinson,,
1023649,2016/17,2017-01-28,Western Australia Cricket Association Ground,1,2.5,Sydney Sixers,Perth Scorchers,MC Henriques,MJ Lumb,MG Johnson,1,0,,,,,,,,,
1023649,2016/17,2017-01-28,Western Australia Cricket Association Ground,1,2.6,Sydney Sixers,Perth Scorchers,MJ Lumb,MC Henriques,MG Johnson,0,1,1,,,,,,,,
1023649,2016/17,2017-01-28,Western Australia Cricket Association Ground,1,2.7,Sydney Sixers,Perth Scorchers,MJ Lumb,MC Henriques,MG Johnson,0,0,,,,,,caught,MJ Lumb,,
1023649,2016/17,2017-01-28,Western Australia Cricket Association Ground,1,3.1,Sydney Sixers,Perth Scorchers,MC Henriques,BJ Haddin,JA Richardson,0,0,,,,,,,,,
1023649,2016/17,2017-01-28,Western Australia Cricket Association Ground,1,3.2,Sydney Sixers,Perth Scorchers,MC Henriques,BJ Haddin,JA Richardson,6,0,,,,,,,,,
1023649,2016/17,2017-01-28,Western Australia Cricket Association Ground,1,3.3,Sydney Sixers,Perth Scorchers,MC Henriques,BJ Haddin,JA Richardson,0,0,,,,,,,,,
1023649,2016/17,2017-01-28,Western Australia Cricket Association Ground,1,3.4,Sydney Sixers,Perth Scorchers,MC Henriques,BJ Haddin,JA Richardson,0,0,,,,,,,,,
1023649,2016/17,2017-01-28,Western Australia Cricket Association Ground,1,3.5,Sydney Sixers,Perth Scorchers,MC Henriques,BJ Haddin,JA Richardson,0,0,,,,,,,,,
1023649,2016/17,2017-01-28,Western Australia Cricket Association Ground,1,3.6,Sydney Sixers,Perth Scorchers,MC Henriques,BJ Haddin,JA Richardson,2,0,,,,,,,,,
1023649,2016/17,2017-01-28,Western Australia Cricket Association Ground,1,4.1,Sydney Sixers,Perth Scorchers,BJ Haddin,MC Henriques,MG Johnson,0,0,,,,,,,,,
1023649,2016/17,2017-01-28,Western Australia Cricket Association Ground,1,4.2,Sydney Sixers,Perth Scorchers,BJ Haddin,MC Henriques,MG Johnson,0,0,,,,,,,,,
1023649,2016/17,2017-01-28,Western Australia Cricket Association Ground,1,4.3,Sydney Sixers,Perth Scorchers,BJ Haddin,MC Henriques,MG Johnson,0,0,,,,,,,,,
1023649,2016/17,2017-01-28,Western Australia Cricket Association Ground,1,4.4,Sydney Sixers,Perth Scorchers,BJ Haddin,MC Henriques,MG Johnson,0,0,,,,,,,,,
1023649,2016/17,2017-01-28,Western Australia Cricket Association Ground,1,4.5,Sydney Sixers,Perth Scorchers,BJ Haddin,MC Henriques,MG Johnson,0,0,,,,,,,,,
