match_id,season,start_date,venue,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed
1324654,2022/23,2023-01-06,Melbourne Cricket Ground,1,0.1,Melbourne Stars,Sydney Sixers,JM Clarke,TF Rogers,SA Abbott,0,0,,,,,,,,,
1324654,2022/23,2023-01-06,Melbourne Cricket Ground,1,0.2,Melbourne Stars,Sydney Sixers,JM Clarke,TF Rogers,SA Abbott,2,0,,,,,,,,,
1324654,2022/23,2023-01-06,Melbourne Cricket Ground,1,0.3,Melbourne Stars,Sydney Sixers,JM Clarke,TF Rogers,SA Abbott,0,0,,,,,,,,,
1324654,2022/23,2023-01-06,Melbourne Cricket Ground,1,0.4,Melbourne Stars,Sydney Sixers,JM Clarke,TF Rogers,SA Abbott,0,0,,,,,,,,,
1324654,2022/23,2023-01-06,Melbourne Cricket Ground,1,0.5,Melbourne Stars,Sydney Sixers,JM Clarke,TF Rogers,SA Abbott,4,0,,,,,,,,,
1324654,2022/23,2023-01-06,Melbourne Cricket Ground,1,0.6,Melbourne Stars,Sydney Sixers,JM Clarke,TF Rogers,SA Abbott,0,0,,,,,,,,,
1324654,2022/23,2023-01-06,Melbourne Cricket Ground,1,1.1,Melbourne Stars,Sydney Sixers,TF Rogers,JM Clarke,T Murphy,1,0,,,,,,,,,
1324654,2022/23,2023-01-06,Melbourne Cricket Ground,1,1.2,Melbourne Stars,Sydney Sixers,JM Clarke,TF Rogers,T Murphy,1,0,,,,,,,,,
1324654,2022/23,2023-01-06,Melbourne Cricket Ground,1,1.3,Melbourne Stars,Sydney Sixers,TF Rogers,JM Clarke,T Murphy,6,0,,,,,,,,,
1324654,2022/23,2023-01-06,Melbourne Cricket Ground,1,1.4,Melbourne Stars,Sydney Sixers,TF Rogers,JM Clarke,T Murphy,0,0,,,,,,,,,
1324654,2022/23,2023-01-06,Melbourne Cricket Ground,1,1.5,Melbourne Stars,Sydney Sixers,TF Rogers,JM Clarke,T Murphy,1,0,,,,,,,,,
1324654,2022/23,2023-01-06,Melbourne Cricket Ground,1,1.6,Melbourne Stars,Sydney Sixers,JM Clarke,TF Rogers,T Murphy,1,0,,,,,,,,,
1324654,2022/23,2023-01-06,Melbourne Cricket Ground,1,2.1,Melbourne Stars,Sydney Sixers,JM Clarke,TF Rogers,H Kerr,1,0,,,,,,,,,
1324654,2022/23,2023-01-06,Melbourne Cricket Ground,1,2.2,Melbourne Stars,Sydney Sixers,TF Rogers,JM Clarke,H Kerr,0,0,,,,,,,,,
1324654,2022/23,2023-01-06,Melbourne Cricket Ground,1,2.3,Melbourne Stars,Sydney Sixers,TF Rogers,JM Clarke,H Kerr,4,0,,,,,,,,,
1324654,2022/23,2023-01-06,Melbourne Cricket Ground,1,2.4,Melbourne Stars,Sydney Sixers,TF Rogers,JM Clarke,H Kerr,1,0,,,,,,,,,
1324654,2022/23,2023-01-06,Melbourne Cricket Ground,1,2.5,Melbourne Stars,Sydney Sixers,JM Clarke,TF Rogers,H Kerr,0,0,,,,,,,,,
1324654,2022/23,2023-01-06,Melbourne Cricket Ground,1,2.6,Melbourne Stars,Sydney Sixers,JM Clarke,TF Rogers,H Kerr,0,0,,,,,,,,,
